"HDR";"010";"20200529000000"
"POS";"8710933106244";"Topbronnen";"";"0";"0";"1500";"1";"O'Lacy's limonade lemon KZV"
"POS";"87222180";"U.S.D.";"";"0";"0";"1250";"1";"Bar Le Duc met frambosen "
"POS";"5449000142818";"Coca-Cola";"";"0";"0";"1000";"1";"Fanta zero orange 1,0 ltr"
"POS";"8711576082711";"Topbronnen";"";"0";"0";"1500";"1";"ARO water plat"
"POS";"8711576082728";"Topbronnen";"";"0";"0";"1500";"1";"ARO water bruis"
"POS";"8711576082759";"Topbronnen";"";"0";"0";"1500";"1";"ARO cola"
"POS";"8711576082766";"Topbronnen";"";"0";"0";"1500";"1";"ARO orange"
"POS";"8711576082773";"Topbronnen";"";"0";"0";"1500";"1";"ARO lemon"
"POS";"8710624949150";"Topbronnen";"";"0";"0";"1500";"1";"PLUS ice tea regular"
"POS";"8710624962197";"Topbronnen";"";"0";"0";"1500";"1";"PLUS ice tea light"
"POS";"8715600231212";"Vrumona";"";"0";"0";"1500";"1";"Sisi Fruit water orange "
"POS";"8715600230932";"Vrumona";"";"0";"0";"1000";"1";"Crystal Clear Shine Cranberry "
"POS";"8715600230918";"Vrumona";"";"0";"0";"1000";"1";"Crystal Clear Shine ap-jasm"
"POS";"8715600231199";"Vrumona";"";"0";"0";"1500";"1";"Sisi fruit water strawberry"
"POS";"8722200950863";"U.S.D.";"";"0";"0";"1500";"1";"Cathareine nat min water kzh"
"POS";"5410013123002";"Spadel";"";"0";"0";"1500";"1";"Spa citron + ginger"
"POS";"5410013121503";"Spadel";"";"0";"0";"1500";"1";"Spa citron + mint"
"POS";"87222012";"U.S.D.";"";"0";"0";"1500";"1";"Bar le Duc Red Fruit"
"POS";"87222036";"U.S.D.";"";"0";"0";"1500";"1";"Bar le Duc Orange Mango"
"POS";"87222029";"U.S.D.";"";"0";"0";"1500";"1";"Bar le Duc Pink Grapefruit"
"POS";"87222630";"U.S.D.";"";"0";"0";"1500";"1";"Bar le Duc koolzuurvrij "
"POS";"87222654";"U.S.D.";"";"0";"0";"1500";"1";"Bar le Duc koolzuurhoudend"
"POS";"8710624020514";"Refresco";"";"0";"0";"1500";"1";"LUNTA ORANGE"
"POS";"8710624020538";"Refresco";"";"0";"0";"1500";"1";"LUNTA ORANGE LIGHT"
"POS";"8710624028176";"Refresco";"";"0";"0";"1500";"1";"First Choice cola lemon light"
"POS";"8710624028213";"Refresco";"";"0";"0";"1500";"1";"First Choice cola regular"
"POS";"8710624028190";"Refresco";"";"0";"0";"1500";"1";"First Choice cola light"
"POS";"8710624028152";"Refresco";"";"0";"0";"1500";"1";"First Choice cola light caf fr"
"POS";"8714800017787";"Refresco";"";"0";"0";"1500";"1";"Highway Orange"
"POS";"8714800017817";"Refresco";"";"0";"0";"1500";"1";"Highway Lemon lime"
"POS";"8714800017824";"Refresco";"";"0";"0";"1500";"1";"Highway cola"
"POS";"8710406207430";"Refresco";"";"0";"0";"1500";"1";"REAL AMERICAN COLA REG."
"POS";"8710406207447";"Refresco";"";"0";"0";"1500";"1";"REAL AMERICAN COLALIGHT"
"POS";"8710871018517";"Refresco";"";"0";"0";"1500";"1";"PET 150cl REAL COOL COLA LIGHT"
"POS";"8710406207485";"Refresco";"";"0";"0";"1500";"1";"PET 150cl ORANGE"
"POS";"8710406207508";"Refresco";"";"0";"0";"1500";"1";"PET 150cl LEMON LIME"
"POS";"8710406207492";"Refresco";"";"0";"0";"1500";"1";"PET 150cl ORANGE LIGHT"
"POS";"8710871018371";"Refresco";"";"0";"0";"1500";"1";"PET 150cl REAL COOL COLA"
"POS";"8714800017695";"Refresco";"";"0";"0";"1500";"1";"PET 150cl 3-ES COLA"
"POS";"8714800017701";"Refresco";"";"0";"0";"1500";"1";"PET 150cl 3-ES LEMON LIME"
"POS";"8714800017725";"Refresco";"";"0";"0";"1500";"1";"PET 150cl 3-ES CASSIS"
"POS";"8713500007647";"Refresco";"";"0";"0";"1500";"1";"PET 150cl HERO CASSIS [0325]"
"POS";"8713500007654";"Refresco";"";"0";"0";"1500";"1";"PET 150cl HERO CASSIS LIGHT [4"
"POS";"8713500007661";"Refresco";"";"0";"0";"1000";"1";"PET 100cl HERO CERISE [4873]"
"POS";"8710871018791";"Refresco";"";"0";"0";"1500";"1";"PET 150cl REAL COOL DRINK"
"POS";"8710406207478";"Refresco";"";"0";"0";"1000";"1";"PET 100cl CASSIS"
"POS";"8710406207454";"Refresco";"";"0";"0";"1500";"1";"PET 150cl REAL AM.COLALIGHT LE"
"POS";"8710406207461";"Refresco";"";"0";"0";"1500";"1";"PET 150cl REAL AM.COLA VANILLE"
"POS";"8714800017794";"Refresco";"";"0";"0";"1500";"1";"PET 150cl HIGHWAY COLA LIGHT"
"POS";"8710406207416";"Refresco";"";"0";"0";"1500";"1";"PET 150cl ICE TEA CITROEN"
"POS";"8710406207423";"Refresco";"";"0";"0";"1500";"1";"PET 150cl ICE TEA CITROEN LIGH"
"POS";"8713500007678";"Refresco";"";"0";"0";"1500";"1";"PET 150cl HERO ORANGE [18640]"
"POS";"8714800017732";"Refresco";"";"0";"0";"1500";"1";"PET 150cl 3-ES SINAS NW"
"POS";"8722700056515";"Refresco";"";"0";"0";"1500";"1";"PET 150cl L.I.T. REG."
"POS";"8722700056522";"Refresco";"";"0";"0";"1500";"1";"PET 150cl L.I.T. LIGHT"
"POS";"8722700133315";"Refresco";"";"0";"0";"1500";"1";"PET 150cl L.I.T. LEMON"
"POS";"8710871018654";"Refresco";"";"0";"0";"1500";"1";"PET 150cl REAL COOL SINAS 6%"
"POS";"8710671090119";"Refresco";"";"0";"0";"1500";"1";"PET 150cl AMERICAN COLA"
"POS";"8710406209564";"Refresco";"";"0";"0";"1500";"1";"PET 150cl CASSIS"
"POS";"8713500007685";"Refresco";"";"0";"0";"1500";"1";"PET 150cl HERO PERL"
"POS";"8710400446378";"Refresco";"";"0";"0";"1500";"1";"PET 150cl IJSTHEE W.DRUIF-HIBI"
"POS";"8726900232601";"Refresco";"";"0";"0";"1500";"1";"PET 150cl COLA"
"POS";"8726900232595";"Refresco";"";"0";"0";"1500";"1";"PET 150cl COLA LIGHT"
"POS";"8726900232588";"Refresco";"";"0";"0";"1500";"1";"PET 150cl ORANGE"
"POS";"8726900232571";"Refresco";"";"0";"0";"1500";"1";"PET 150cl ORANGE LIGHT"
"POS";"8726900232625";"Refresco";"";"0";"0";"1500";"1";"PET 150cl LEMON LIME"
"POS";"8726900232632";"Refresco";"";"0";"0";"1500";"1";"PET 150cl LEMON LIME LIGHT"
"POS";"8710624021023";"Refresco";"";"0";"0";"1500";"1";"PET 150cl FC COLA"
"POS";"8710624020972";"Refresco";"";"0";"0";"1500";"1";"PET 150cl FC COLA LIGHT"
"POS";"8710624020958";"Refresco";"";"0";"0";"1500";"1";"PET 150cl FC COLA LEMON LIGHT"
"POS";"8710624020996";"Refresco";"";"0";"0";"1500";"1";"PET 150cl FC COLA LIGHT CAF.FR"
"POS";"8710400340072";"Refresco";"";"0";"0";"1500";"1";"AH ijsthee citroen 1,5 ltr"
"POS";"8713400027806";"Refresco";"";"0";"0";"1500";"1";"HE bron springwater"
"POS";"8713400022160";"Refresco";"";"0";"0";"1500";"1";"He bron bronwater met klz"
"POS";"8710400340096";"Refresco";"";"0";"0";"1500";"1";"AH ijsthee perzik 1,5 ltr"
"POS";"8722700133681";"Refresco";"";"0";"0";"1500";"1";"LIPTON AGRUME"
"POS";"8710933097559";"Refresco";"";"0";"0";"1500";"1";"O'lacy clear peach"
"POS";"8710933097573";"Refresco";"";"0";"0";"1500";"1";"O'lacy clear lemon"
"POS";"8710847310515";"Refresco";"";"0";"0";"1000";"1";"Lipton Ice tea sparkling"
"POS";"8714800017718";"Refresco";"";"0";"0";"1500";"1";"PET 150cl 3-ES Cola Light"
"POS";"8710406089449";"Refresco";"";"0";"0";"1500";"1";"SdB Zuiver Water kzh "
"POS";"8710406089432";"Refresco";"";"0";"0";"1500";"1";"SdB Zuiver Water kzv "
"POS";"8710871062640";"Refresco";"";"0";"0";"1500";"1";"Natural cool water kzv"
"POS";"8710871062787";"Refresco";"";"0";"0";"1500";"1";"Natural cool water kzh"
"POS";"8713500078234";"Refresco";"";"0";"0";"1500";"1";"Hero pink grapefruit "
"POS";"8714800005623";"Refresco";"";"0";"0";"1000";"1";"Tafelwater Aqua Viva"
"POS";"8713500007999";"Refresco";"";"0";"0";"1250";"1";"Hero Framboise"
